age,workclass,education,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
41,Federal-gov,Some-college,Divorced,Prof-specialty,Unmarried,White,Female,0.0,0.0,40,United-States,1
38,Private,Some-college,Married-civ-spouse,Other-service,Wife,Black,Female,0.0,0.0,40,United-States,0
23,Private,Some-college,Never-married,Sales,Own-child,Asian-Pac-Islander,Male,0.0,0.0,25,United-States,0
30,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Male,13550.0,0.0,45,United-States,1
50,Self-emp-not-inc,Bachelors,Married-civ-spouse,Tech-support,Wife,White,Female,0.0,0.0,50,United-States,1
29,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40,United-States,0
43,Self-emp-not-inc,Masters,Divorced,Other-service,Unmarried,White,Female,0.0,0.0,30,United-States,0
46,Private,HS-grad,Divorced,Transport-moving,Not-in-family,White,Male,0.0,0.0,40,United-States,0
25,Private,Assoc-acdm,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,0.0,0.0,40,Jamaica,0
51,State-gov,Assoc-voc,Divorced,Tech-support,Not-in-family,White,Male,0.0,2444.0,39,United-States,1
25,Private,Bachelors,Married-civ-spouse,Adm-clerical,Husband,White,Male,,0.0,45,United-States,1
63,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,,50,United-States,1
53,Self-emp-inc,,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40,United-States,1
17,Private,9th,Never-married,Other-service,Own-child,White,Male,1055.0,0.0,24,United-States,0
60,Self-emp-not-inc,HS-grad,Divorced,Craft-repair,Unmarried,White,Female,0.0,0.0,40,United-States,0
26,Private,Assoc-acdm,Never-married,Machine-op-inspct,Other-relative,White,Female,0.0,0.0,15,United-States,0
67,Private,HS-grad,Widowed,Handlers-cleaners,Other-relative,Black,Male,0.0,0.0,32,United-States,0
46,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024.0,0.0,55,United-States,1
78,Private,HS-grad,Widowed,Sales,Unmarried,White,Female,2329.0,0.0,12,United-States,0
24,Private,Some-college,Never-married,Farming-fishing,Own-child,White,Male,0.0,0.0,50,United-States,0
39,Private,Bachelors,Divorced,Sales,Unmarried,White,Female,0.0,0.0,40,United-States,0
46,Self-emp-not-inc,HS-grad,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,1672.0,50,United-States,0
19,?,HS-grad,Married-civ-spouse,?,Wife,White,Female,0.0,0.0,36,United-States,0
58,Private,Bachelors,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40,United-States,1
40,State-gov,Bachelors,Married-civ-spouse,Exec-managerial,Wife,White,Female,0.0,0.0,20,United-States,0
46,Local-gov,Bachelors,Never-married,Prof-specialty,Not-in-family,Black,Female,0.0,0.0,40,United-States,0
35,Private,,Widowed,Adm-clerical,Unmarried,White,Female,0.0,0.0,30,United-States,0
52,Self-emp-not-inc,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,15024.0,0.0,55,United-States,1
48,Private,HS-grad,Never-married,Other-service,Not-in-family,White,Female,,0.0,32,Columbia,0
34,Private,,Never-married,Other-service,Not-in-family,White,Male,0.0,0.0,30,United-States,0
25,Private,HS-grad,Never-married,Other-service,Own-child,White,Female,0.0,0.0,8,United-States,0
54,Private,HS-grad,Divorced,Tech-support,Not-in-family,White,Male,0.0,0.0,42,United-States,1
54,Private,HS-grad,Never-married,Adm-clerical,Unmarried,White,Female,0.0,0.0,40,United-States,0
37,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,60,United-States,1
32,Private,HS-grad,Never-married,Handlers-cleaners,Not-in-family,White,Female,0.0,0.0,45,United-States,0
17,Private,11th,Never-married,Craft-repair,Own-child,White,Male,0.0,,16,United-States,0
43,Private,Some-college,Divorced,Machine-op-inspct,Not-in-family,White,Male,0.0,0.0,40,United-States,0
18,Private,HS-grad,Never-married,Handlers-cleaners,Own-child,White,Male,0.0,0.0,22,United-States,0
24,?,HS-grad,Divorced,?,Unmarried,Black,Female,0.0,0.0,37,United-States,0
53,Federal-gov,Some-college,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,40,United-States,1
49,Self-emp-not-inc,Bachelors,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,50,United-States,0
28,Federal-gov,HS-grad,Never-married,Craft-repair,Not-in-family,White,Male,0.0,0.0,40,United-States,0
61,Self-emp-not-inc,7th-8th,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,56,United-States,0
58,Self-emp-not-inc,7th-8th,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,40,United-States,1
25,Private,HS-grad,Never-married,Exec-managerial,Own-child,White,Female,0.0,0.0,40,United-States,0
50,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,60,United-States,0
36,,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,40,United-States,0
25,Private,11th,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,,40,United-States,0
53,Private,Some-college,Widowed,Adm-clerical,Other-relative,White,Female,0.0,,22,United-States,0
40,Federal-gov,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,7688.0,0.0,40,United-States,1
31,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,1579.0,40,United-States,0
18,?,Some-college,Never-married,?,Own-child,White,Female,0.0,0.0,6,United-States,0
28,State-gov,Bachelors,Never-married,Prof-specialty,Own-child,White,Male,0.0,0.0,16,United-States,0
28,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,Amer-Indian-Eskimo,Male,0.0,0.0,60,United-States,0
40,Self-emp-not-inc,,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,50,United-States,0
25,,HS-grad,Married-civ-spouse,?,Wife,White,Female,0.0,0.0,4,United-States,0
34,Private,1st-4th,Never-married,Other-service,Other-relative,White,Female,0.0,,40,Guatemala,0
62,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,55,United-States,1
55,Self-emp-not-inc,HS-grad,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,30,United-States,0
22,Private,Some-college,Never-married,Craft-repair,Own-child,White,Female,0.0,0.0,35,United-States,0
55,Private,11th,Widowed,Handlers-cleaners,Unmarried,White,Female,0.0,0.0,40,United-States,0
20,Private,Some-college,Never-married,Craft-repair,Own-child,White,Male,0.0,0.0,40,United-States,0
32,Private,Assoc-acdm,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,45,United-States,1
38,Private,5th-6th,Married-civ-spouse,Other-service,Husband,White,Male,0.0,0.0,75,Mexico,0
26,Private,,Never-married,Other-service,Unmarried,White,Male,0.0,0.0,40,United-States,0
25,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,60,United-States,1
64,,Some-college,Married-civ-spouse,Exec-managerial,Wife,White,Female,10566.0,0.0,35,United-States,0
23,Private,Some-college,Never-married,Other-service,Own-child,White,Female,0.0,0.0,30,United-States,0
55,Private,5th-6th,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40,Mexico,0
27,Private,Bachelors,Never-married,Other-service,Own-child,White,Female,0.0,0.0,20,United-States,0
56,Self-emp-not-inc,Some-college,Married-spouse-absent,Farming-fishing,Not-in-family,White,Female,27828.0,0.0,20,United-States,1
39,Private,Assoc-acdm,Divorced,Other-service,Unmarried,Black,Female,0.0,0.0,40,United-States,0
46,Private,7th-8th,Married-civ-spouse,Craft-repair,Husband,White,Male,,0.0,47,United-States,0
31,Private,Bachelors,Married-spouse-absent,Adm-clerical,Not-in-family,White,Female,0.0,0.0,40,United-States,0
46,Private,,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40,Mexico,0
33,Private,Assoc-acdm,Never-married,Prof-specialty,Not-in-family,White,Female,0.0,0.0,40,United-States,0
58,Self-emp-inc,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40,United-States,0
43,Private,,Divorced,Exec-managerial,Unmarried,White,Female,0.0,0.0,40,United-States,0
42,Private,,Married-civ-spouse,Other-service,Husband,White,Male,0.0,0.0,40,?,0
37,,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,80,United-States,1
42,Private,HS-grad,Divorced,Exec-managerial,Not-in-family,White,Female,0.0,0.0,40,United-States,1
41,Private,1st-4th,Married-spouse-absent,Farming-fishing,Unmarried,White,Male,0.0,0.0,40,Mexico,0
66,?,HS-grad,Married-civ-spouse,?,Husband,White,Male,0.0,0.0,15,United-States,0
22,Private,Bachelors,Never-married,Exec-managerial,Not-in-family,White,Male,0.0,0.0,30,United-States,0
45,Self-emp-inc,7th-8th,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,52,?,0
24,Private,7th-8th,Married-civ-spouse,Farming-fishing,Husband,White,Male,2105.0,0.0,50,United-States,0
54,Private,9th,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,45,United-States,1
33,Private,Some-college,Divorced,Adm-clerical,Not-in-family,Asian-Pac-Islander,Female,0.0,0.0,52,United-States,0
28,Private,Prof-school,Never-married,Prof-specialty,Not-in-family,White,Male,0.0,0.0,60,United-States,0
53,Private,HS-grad,Married-civ-spouse,Adm-clerical,Wife,Black,Female,0.0,0.0,32,United-States,0
25,Private,Bachelors,Never-married,Adm-clerical,Own-child,Black,Male,,0.0,35,United-States,0
38,Private,HS-grad,Divorced,Exec-managerial,Unmarried,White,Female,0.0,0.0,40,United-States,0
29,Private,Some-college,Never-married,Sales,Other-relative,White,Male,0.0,0.0,50,United-States,0
75,Self-emp-not-inc,Masters,Widowed,Sales,Not-in-family,White,Male,0.0,0.0,45,United-States,0
24,Private,Bachelors,Never-married,Other-service,Not-in-family,Asian-Pac-Islander,Male,0.0,0.0,32,United-States,0
30,Private,,Never-married,Other-service,Not-in-family,White,Female,0.0,0.0,35,United-States,0
57,Private,9th,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40,Puerto-Rico,0
37,Private,HS-grad,Married-civ-spouse,Other-service,Wife,White,Female,0.0,0.0,20,United-States,0
36,Private,HS-grad,Divorced,Transport-moving,Not-in-family,White,Male,8614.0,0.0,45,United-States,1
34,Private,,Married-civ-spouse,Prof-specialty,Wife,White,Female,,0.0,40,United-States,0
53,Private,HS-grad,Separated,Transport-moving,Not-in-family,White,Male,0.0,0.0,30,United-States,0
57,?,9th,Divorced,?,Not-in-family,White,Male,0.0,0.0,40,United-States,0
17,Private,10th,Never-married,Other-service,Own-child,White,Male,0.0,0.0,15,United-States,0
40,Private,11th,Never-married,Machine-op-inspct,Not-in-family,White,Female,0.0,0.0,37,Dominican-Republic,0
27,Private,HS-grad,Never-married,Transport-moving,Not-in-family,White,Male,0.0,0.0,60,United-States,0
37,Local-gov,Some-college,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,40,United-States,0
47,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40,United-States,1
33,Private,1st-4th,Never-married,Sales,Own-child,White,Female,0.0,0.0,24,United-States,0
27,Private,HS-grad,Married-AF-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40,United-States,1
27,Self-emp-inc,HS-grad,Never-married,Craft-repair,Other-relative,White,Male,0.0,0.0,50,Mexico,0
34,Private,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,45,United-States,1
30,,Some-college,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40,Nicaragua,0
19,Private,HS-grad,Never-married,Sales,Not-in-family,White,Male,0.0,0.0,45,United-States,0
49,Private,Bachelors,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40,United-States,0
34,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,45,United-States,1
47,Private,Masters,Divorced,Sales,Not-in-family,White,Female,0.0,,6,United-States,0
68,Private,HS-grad,Widowed,Adm-clerical,Not-in-family,White,Female,0.0,2206.0,30,United-States,0
70,Private,HS-grad,Divorced,Other-service,Not-in-family,White,Female,0.0,0.0,28,United-States,0
40,Private,HS-grad,Never-married,Machine-op-inspct,Not-in-family,White,Female,0.0,0.0,40,United-States,0
21,Private,11th,Never-married,Prof-specialty,Not-in-family,White,Female,0.0,0.0,24,United-States,0
44,Private,Some-college,Divorced,Exec-managerial,Other-relative,White,Female,0.0,0.0,45,United-States,0
60,Private,5th-6th,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,45,Italy,0
20,Private,Some-college,Never-married,Other-service,Other-relative,Asian-Pac-Islander,Male,0.0,0.0,30,United-States,0
19,Private,HS-grad,Never-married,Sales,Unmarried,Black,Male,0.0,0.0,30,Haiti,0
74,Self-emp-not-inc,Some-college,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,1648.0,35,United-States,0
19,Private,Some-college,Never-married,Handlers-cleaners,Own-child,White,Male,0.0,0.0,40,United-States,0
57,,Masters,Married-spouse-absent,Prof-specialty,Not-in-family,White,Female,0.0,0.0,40,United-States,0
31,Private,Assoc-acdm,Never-married,Prof-specialty,Own-child,White,Male,0.0,0.0,3,United-States,0
26,Private,Some-college,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,0.0,40,United-States,1
32,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,48,United-States,1
43,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,45,United-States,1
63,Self-emp-not-inc,Bachelors,Never-married,Transport-moving,Not-in-family,White,Male,0.0,0.0,40,United-States,0
43,Private,HS-grad,Divorced,Adm-clerical,Unmarried,White,Female,0.0,0.0,40,United-States,0
29,Private,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,0.0,,40,Laos,0
25,Private,,Never-married,Adm-clerical,Not-in-family,White,Female,0.0,0.0,40,United-States,0
32,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,7298.0,0.0,40,United-States,1
19,?,11th,Never-married,?,Own-child,White,Female,0.0,0.0,30,United-States,0
52,Local-gov,HS-grad,Divorced,Adm-clerical,Unmarried,Black,Female,0.0,0.0,40,United-States,0
57,Private,HS-grad,Widowed,Transport-moving,Unmarried,White,Male,0.0,0.0,50,United-States,0
26,Local-gov,Bachelors,Never-married,Adm-clerical,Not-in-family,White,Male,0.0,0.0,42,United-States,0
73,Self-emp-not-inc,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40,United-States,0
64,Private,10th,Married-civ-spouse,Other-service,Husband,Black,Male,0.0,0.0,40,United-States,0
40,Federal-gov,Some-college,Never-married,Adm-clerical,Not-in-family,White,Female,0.0,0.0,50,United-States,0
33,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,50,Italy,0
21,Private,Some-college,Never-married,Adm-clerical,Own-child,Black,Female,0.0,0.0,40,United-States,0
69,?,Bachelors,Married-civ-spouse,?,Husband,White,Male,0.0,0.0,40,United-States,0
39,Private,,Married-civ-spouse,Exec-managerial,Wife,White,Female,15024.0,0.0,47,United-States,1
33,Private,HS-grad,Married-civ-spouse,Adm-clerical,Wife,Other,Female,0.0,0.0,19,United-States,0
23,Private,Some-college,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,60,United-States,1
56,?,HS-grad,Divorced,?,Own-child,White,Male,0.0,0.0,40,United-States,0
31,Private,Masters,Never-married,Prof-specialty,Not-in-family,White,Female,0.0,0.0,60,United-States,0
57,Private,Assoc-acdm,Divorced,Tech-support,Not-in-family,White,Female,0.0,0.0,40,United-States,0
32,Private,Assoc-voc,Never-married,Exec-managerial,Not-in-family,White,Female,0.0,0.0,23,United-States,0
31,Private,HS-grad,Divorced,Adm-clerical,Unmarried,White,Female,0.0,0.0,50,United-States,0
35,Private,Bachelors,Married-civ-spouse,Exec-managerial,Wife,White,Female,0.0,1977.0,30,United-States,1
63,Local-gov,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,48,United-States,0
40,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,50,United-States,1
30,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,2407.0,0.0,40,United-States,0
35,Private,Masters,Never-married,Prof-specialty,Not-in-family,White,Male,0.0,0.0,45,United-States,1
57,Federal-gov,Some-college,Divorced,Adm-clerical,Own-child,White,Male,0.0,0.0,40,United-States,0
25,Private,Assoc-acdm,Never-married,Handlers-cleaners,Own-child,White,Male,0.0,0.0,20,United-States,0
21,Private,11th,Never-married,Other-service,Unmarried,Black,Female,0.0,0.0,40,United-States,0
20,Private,Some-college,Never-married,Sales,Own-child,White,Female,0.0,0.0,40,United-States,0
42,Private,HS-grad,Married-civ-spouse,Adm-clerical,Wife,White,Female,0.0,0.0,53,United-States,0
26,Local-gov,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Male,0.0,,55,United-States,0
34,Private,HS-grad,Never-married,Exec-managerial,Unmarried,White,Female,0.0,0.0,20,England,0
21,Private,HS-grad,Never-married,Craft-repair,Own-child,White,Male,0.0,0.0,35,United-States,0
51,?,HS-grad,Married-civ-spouse,?,Husband,White,Male,0.0,0.0,40,United-States,0
43,Self-emp-not-inc,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,20,United-States,0
18,Private,HS-grad,Never-married,Sales,Own-child,Asian-Pac-Islander,Female,0.0,0.0,40,United-States,0
38,Private,11th,Never-married,Other-service,Own-child,Black,Female,0.0,0.0,40,United-States,0
18,Private,10th,Never-married,Sales,Not-in-family,White,Male,0.0,0.0,20,United-States,0
37,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,50,United-States,0
48,Federal-gov,7th-8th,Married-spouse-absent,Handlers-cleaners,Unmarried,White,Male,0.0,0.0,40,United-States,0
17,Private,11th,Never-married,Sales,Own-child,White,Male,0.0,0.0,20,United-States,0
41,Private,Bachelors,Divorced,Adm-clerical,Unmarried,White,Female,0.0,0.0,40,United-States,0
64,Private,Some-college,Widowed,Other-service,Unmarried,White,Female,0.0,0.0,24,United-States,0
47,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,45,United-States,1
30,,HS-grad,Never-married,Craft-repair,Not-in-family,White,Male,0.0,0.0,40,United-States,0
24,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,0.0,0.0,40,United-States,0
31,Private,HS-grad,Divorced,Craft-repair,Not-in-family,White,Male,0.0,0.0,45,United-States,0
33,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,60,United-States,1
24,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,60,United-States,0
51,Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,7298.0,0.0,48,United-States,1
33,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,60,United-States,1
18,,HS-grad,Never-married,Handlers-cleaners,Own-child,White,Male,0.0,0.0,40,United-States,0
19,Private,Some-college,Never-married,Machine-op-inspct,Other-relative,White,Male,0.0,0.0,50,United-States,0
19,Private,HS-grad,Never-married,Handlers-cleaners,Own-child,White,Male,0.0,0.0,15,United-States,0
48,Self-emp-not-inc,Assoc-voc,Divorced,Exec-managerial,Not-in-family,White,Female,0.0,0.0,50,United-States,0
24,Private,11th,Married-civ-spouse,Handlers-cleaners,Husband,Other,Male,0.0,0.0,40,United-States,0
30,?,Bachelors,Married-civ-spouse,?,Wife,Other,Female,0.0,0.0,40,Taiwan,1
27,,Some-college,Never-married,Sales,Own-child,White,Male,0.0,0.0,22,United-States,0
23,?,HS-grad,Never-married,?,Own-child,White,Male,0.0,0.0,60,United-States,0
54,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40,United-States,0
52,Federal-gov,HS-grad,Never-married,Adm-clerical,Not-in-family,Black,Male,0.0,0.0,40,United-States,0
